Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-05-03 00:00:00-04:00,7.92949761997303,8.050916919201944,7.900644937162111,8.00493335723877,454342000,0.0,0.0
2010-05-04 00:00:00-04:00,7.9009444874870685,7.912965632774138,7.7164116011116,7.774415493011475,723819600,0.0,0.0
2010-05-05 00:00:00-04:00,7.60461154198624,7.758188347272847,7.475377982511348,7.6935715675354,883103200,0.0,0.0
2010-05-06 00:00:00-04:00,7.62865394228691,7.761493272201357,5.9882962746100175,7.400843620300293,1285860800,0.0,0.0
2010-05-07 00:00:00-04:00,7.324506001238278,7.4104605331245175,6.7685028712328155,7.0885796546936035,1676018400,0.0,0.0
2010-05-10 00:00:00-04:00,7.521058056403546,7.653296256376693,7.4693644895317295,7.63346004486084,984306400,0.0,0.0
2010-05-11 00:00:00-04:00,7.568846382070022,7.810782909649687,7.528574454587402,7.709500789642334,848906800,0.0,0.0
2010-05-12 00:00:00-04:00,7.7912473842189645,7.908158849950994,7.775019355631481,7.8769025802612305,654379600,0.0,0.0
2010-05-13 00:00:00-04:00,7.910859349520392,7.964356200984524,7.705890007268761,7.764796733856201,599712400,0.0,0.0
2010-05-14 00:00:00-04:00,7.668622971145012,7.708294587165674,7.4985164618299445,7.628350257873535,759362800,0.0,0.0
2010-05-17 00:00:00-04:00,7.654803865576899,7.699284290567818,7.444724644108742,7.640377521514893,762834800,0.0,0.0
2010-05-18 00:00:00-04:00,7.723326811930741,7.770511771605472,7.521362022972787,7.584476470947266,782678400,0.0,0.0
2010-05-19 00:00:00-04:00,7.498521671899183,7.601306965605742,7.358770075382481,7.463658809661865,1025726800,0.0,0.0
2010-05-20 00:00:00-04:00,7.269506315907675,7.328714019025051,7.099099586766341,7.145684242248535,1282915200,0.0,0.0
2010-05-21 00:00:00-04:00,6.9972149083761925,7.348248596355744,6.9530354496037585,7.282730579376221,1223891200,0.0,0.0
2010-05-24 00:00:00-04:00,7.431799131611012,7.540595368271015,7.401143962557275,7.416170597076416,754238800,0.0,0.0
2010-05-25 00:00:00-04:00,7.193469326051639,7.4161707307159,7.127651156909051,7.369887828826904,1048006400,0.0,0.0
2010-05-26 00:00:00-04:00,7.515950849998627,7.577562135457542,7.325707116516221,7.336526870727539,850654000,0.0,0.0
2010-05-27 00:00:00-04:00,7.531580761293423,7.630459315122206,7.486800191646223,7.614229679107666,666282400,0.0,0.0
2010-05-28 00:00:00-04:00,7.79576109548806,7.7960612431573475,7.6142327481436345,7.720324516296387,815614800,0.0,0.0
2010-06-01 00:00:00-04:00,7.80477612181297,7.992614777632919,7.782836452532385,7.839037895202637,876472800,0.0,0.0
2010-06-02 00:00:00-04:00,7.950530980828071,7.958345244911062,7.824002821272919,7.932799816131592,688548000,0.0,0.0
2010-06-03 00:00:00-04:00,7.969768047308181,7.980888751309631,7.826409918045932,7.907857418060303,650106800,0.0,0.0
2010-06-04 00:00:00-04:00,7.76029229134587,7.871191982357742,7.652699038182486,7.692670822143555,758304400,0.0,0.0
2010-06-07 00:00:00-04:00,7.762695748332408,7.788542137785364,7.530075835655722,7.541797637939453,886942000,0.0,0.0
2010-06-08 00:00:00-04:00,7.610920401562932,7.627751127154094,7.382809176534027,7.493408679962158,1000770400,0.0,0.0
2010-06-09 00:00:00-04:00,7.557727954627709,7.570651954682642,7.287841544389653,7.309179306030273,854630000,0.0,0.0
2010-06-10 00:00:00-04:00,7.3584640755874275,7.542996117970492,7.279120842866099,7.528871536254883,776356000,0.0,0.0
2010-06-11 00:00:00-04:00,7.460350631080823,7.629555955682924,7.434504242679554,7.61903715133667,545759200,0.0,0.0
2010-06-14 00:00:00-04:00,7.692670882062417,7.788543134813054,7.634065073274952,7.642179489135742,602960400,0.0,0.0
2010-06-15 00:00:00-04:00,7.683054812685283,7.80958306581643,7.678847128913351,7.804774284362793,585074000,0.0,0.0
2010-06-16 00:00:00-04:00,7.8471476097804285,8.047008102238106,7.833022220670587,8.031981468200684,783678000,0.0,0.0
2010-06-17 00:00:00-04:00,8.132661443883785,8.201786840732163,8.099601890191026,8.170830726623535,872855200,0.0,0.0
2010-06-18 00:00:00-04:00,8.182253552379416,8.26490326720494,8.157308403660933,8.23695182800293,784621600,0.0,0.0
2010-06-21 00:00:00-04:00,8.345745587286503,8.38541721382429,8.076460367797596,8.119738578796387,776490400,0.0,0.0
2010-06-22 00:00:00-04:00,8.179547517036305,8.294053778102116,8.159712102730948,8.230339050292969,717262000,0.0,0.0
2010-06-23 00:00:00-04:00,8.25227967080646,8.254684061007106,8.051517101719774,8.143783569335938,768457200,0.0,0.0
2010-06-24 00:00:00-04:00,8.144683947770657,8.21080386871957,8.057527219871378,8.084576606750488,714277200,0.0,0.0
2010-06-25 00:00:00-04:00,8.116432275445561,8.1227433964656,7.9887010926442565,8.015449523925781,549942400,0.0,0.0
2010-06-28 00:00:00-04:00,8.022361875362334,8.10711580208394,7.9499316485378655,8.063536643981934,584948000,0.0,0.0
2010-06-29 00:00:00-04:00,7.937911525833775,7.9460267434689635,7.6427798718246205,7.698981285095215,1133344800,0.0,0.0
2010-06-30 00:00:00-04:00,7.715210508213459,7.753078850661571,7.513848450251964,7.559530258178711,739452000,0.0,0.0
2010-07-01 00:00:00-04:00,7.642780363883049,7.65780780256998,7.309780347915065,7.467864990234375,1022896000,0.0,0.0
2010-07-02 00:00:00-04:00,7.5282719761669155,7.541496922441368,7.309177174740203,7.421580791473389,693842800,0.0,0.0
2010-07-06 00:00:00-04:00,7.543600574531643,7.5976977408377175,7.398138199418286,7.472372531890869,615235600,0.0,0.0
2010-07-07 00:00:00-04:00,7.528272776767942,7.77712232934303,7.506033774086672,7.774116039276123,654556000,0.0,0.0
2010-07-08 00:00:00-04:00,7.888620930203484,7.901243974359494,7.66050970584973,7.756682872772217,738144400,0.0,0.0
2010-07-09 00:00:00-04:00,7.720619021967891,7.811082179329168,7.668625297797232,7.802667617797852,433322400,0.0,0.0
2010-07-12 00:00:00-04:00,7.769911813566117,7.869691626164891,7.659613192273356,7.732644557952881,562878400,0.0,0.0
2010-07-13 00:00:00-04:00,7.703491201802308,7.705894789704691,7.406254453164811,7.56764554977417,1190924000,0.0,0.0
2010-07-14 00:00:00-04:00,7.4949127694475415,7.687859422995425,7.48349111596619,7.595592975616455,812047600,0.0,0.0
2010-07-15 00:00:00-04:00,7.460350805254527,7.7230239827115685,7.432400173811457,7.557125091552734,824866000,0.0,0.0
2010-07-16 00:00:00-04:00,7.609115638718884,7.662912636677817,7.465757561632627,7.510538101196289,1039858400,0.0,0.0
2010-07-19 00:00:00-04:00,7.509939855407216,7.509939855407216,7.200982986552352,7.380706310272217,1024478000,0.0,0.0
2010-07-20 00:00:00-04:00,7.300160854582293,7.600702325957539,7.21330428829899,7.570347309112549,1074950800,0.0,0.0
2010-07-21 00:00:00-04:00,7.967061213894803,7.968864505710451,7.633761203233127,7.6409735679626465,1185671200,0.0,0.0
2010-07-22 00:00:00-04:00,7.744360442089237,7.81408612552202,7.673131614103271,7.784633159637451,645318800,0.0,0.0
2010-07-23 00:00:00-04:00,7.726631505489891,7.8255100462290414,7.702287455957544,7.812285900115967,533388800,0.0,0.0
2010-07-26 00:00:00-04:00,7.814088658981669,7.8170941465293335,7.745265000473628,7.792449951171875,420551600,0.0,0.0
2010-07-27 00:00:00-04:00,7.840236211114068,7.958349066060188,7.823105332896437,7.936710357666016,584771600,0.0,0.0
2010-07-28 00:00:00-04:00,7.924388318892587,7.994114027335873,7.821603048818438,7.842940807342529,519985200,0.0,0.0
2010-07-29 00:00:00-04:00,7.835424252337967,7.893729083618143,7.6968749402540375,7.7572832107543945,643806800,0.0,0.0
2010-07-30 00:00:00-04:00,7.690565617124472,7.805071064688187,7.66081089345001,7.731438636779785,448210000,0.0,0.0
2010-08-02 00:00:00-04:00,7.8273123427708695,7.891928314903065,7.8026681488661875,7.869688510894775,428055600,0.0,0.0
2010-08-03 00:00:00-04:00,7.844443043192758,7.912064501175485,7.796656998876077,7.8720927238464355,417653600,0.0,0.0
2010-08-04 00:00:00-04:00,7.899442124822634,7.94271953619391,7.823405303664325,7.903649806976318,420375200,0.0,0.0
2010-08-05 00:00:00-04:00,7.866079829756786,7.909658983748481,7.830615890769401,7.86517858505249,289097200,0.0,0.0
2010-08-06 00:00:00-04:00,7.807477458578598,7.858870900118315,7.742860672885319,7.8167948722839355,444897600,0.0,0.0
2010-08-09 00:00:00-04:00,7.858566360101638,7.878703523044645,7.801163568222775,7.8666815757751465,303128000,0.0,0.0
2010-08-10 00:00:00-04:00,7.80958177850101,7.827614705979637,7.740456359033094,7.79635763168335,451920000,0.0,0.0
2010-08-11 00:00:00-04:00,7.675842106330375,7.684557621065967,7.507838923064851,7.519258975982666,620054400,0.0,0.0
2010-08-12 00:00:00-04:00,7.4140656644003835,7.606712954692129,7.3969347908763625,7.567342281341553,534920400,0.0,0.0
2010-08-13 00:00:00-04:00,7.563137725251272,7.570049946493477,7.486198836305453,7.486499786376953,354869200,0.0,0.0
2010-08-16 00:00:00-04:00,7.440814124291684,7.5138462501430325,7.411961450849257,7.442617416381836,318430000,0.0,0.0
2010-08-17 00:00:00-04:00,7.515951869572193,7.6526987505378585,7.48950357791225,7.572754383087158,422640400,0.0,0.0
2010-08-18 00:00:00-04:00,7.584475743464407,7.653900506030333,7.561032938381428,7.605813503265381,339696000,0.0,0.0
2010-08-19 00:00:00-04:00,7.598901131507998,7.618136253245107,7.473876050350589,7.509941101074219,426706000,0.0,0.0
2010-08-20 00:00:00-04:00,7.495214190805562,7.631359167795089,7.483492387889402,7.502727508544922,384230000,0.0,0.0
2010-08-23 00:00:00-04:00,7.567344669884512,7.573655792901227,7.370790585972405,7.387319564819336,414041600,0.0,0.0
2010-08-24 00:00:00-04:00,7.293252424476425,7.303169332735827,7.17243419425713,7.210903644561768,602565600,0.0,0.0
2010-08-25 00:00:00-04:00,7.154099362681634,7.332922273391079,7.128854067976029,7.299861907958984,596867600,0.0,0.0
2010-08-26 00:00:00-04:00,7.376799898609419,7.385816360819907,7.221419811248779,7.221419811248779,466505200,0.0,0.0
2010-08-27 00:00:00-04:00,7.2656000588389285,7.291446447918811,7.079564000371662,7.261692523956299,548391200,0.0,0.0
2010-08-30 00:00:00-04:00,7.235845616708384,7.38581663484014,7.2334412266963835,7.288140296936035,383289200,0.0,0.0
2010-08-31 00:00:00-04:00,7.268605131386773,7.350052640386553,7.223524423095698,7.306173324584961,420786800,0.0,0.0
2010-09-01 00:00:00-04:00,7.4375074571345205,7.557423568548776,7.4017433689208385,7.523462772369385,697037600,0.0,0.0
2010-09-02 00:00:00-04:00,7.551413952119853,7.578763484954833,7.470568351053795,7.578763484954834,415427600,0.0,0.0
2010-09-03 00:00:00-04:00,7.666522491477031,7.777422168196183,7.648790516999623,7.7771220207214355,520788800,0.0,0.0
2010-09-07 00:00:00-04:00,7.713106708479088,7.799963292537734,7.701385708274182,7.748270511627197,342557600,0.0,0.0
2010-09-08 00:00:00-04:00,7.8074747731565886,7.946024908059955,7.787037462578863,7.901845455169678,526551200,0.0,0.0
2010-09-09 00:00:00-04:00,7.965565166300532,8.010044794501113,7.9018504102002805,7.906358242034912,438575200,0.0,0.0
2010-09-10 00:00:00-04:00,7.9099638342764775,7.9493353304804835,7.856166796494637,7.916575908660889,387542400,0.0,0.0
2010-09-13 00:00:00-04:00,7.989004855871901,8.062938252198451,7.987202365688461,8.025671005249023,388780000,0.0,0.0
2010-09-14 00:00:00-04:00,8.000727486861496,8.08968753808167,7.979990017659887,8.056327819824219,408150400,0.0,0.0
2010-09-15 00:00:00-04:00,8.059633925708832,8.126054014434986,8.04971541288829,8.121244430541992,429368800,0.0,0.0
2010-09-16 00:00:00-04:00,8.121847692093977,8.315095408897331,8.099607074578929,8.312089920043945,652103200,0.0,0.0
2010-09-17 00:00:00-04:00,8.345742051465347,8.353857264331081,8.225225683185345,8.276017189025879,634477200,0.0,0.0
2010-09-20 00:00:00-04:00,8.297359157046843,8.528776864493683,8.290446937507173,8.512247085571289,658677600,0.0,0.0
2010-09-21 00:00:00-04:00,8.53118396313857,8.636072694593759,8.499025640008423,8.528478622436523,668074400,0.0,0.0
2010-09-22 00:00:00-04:00,8.496620787245106,8.65500639860454,8.487604322951348,8.648094177246094,585289600,0.0,0.0
2010-09-23 00:00:00-04:00,8.605414132916561,8.798662538197716,8.595496426820727,8.68325424194336,786116800,0.0,0.0
2010-09-24 00:00:00-04:00,8.778830127318628,8.821807403449185,8.732246265459606,8.785441398620605,649488000,0.0,0.0
2010-09-27 00:00:00-04:00,8.83532819152227,8.857868139577738,8.746067236508344,8.750575065612793,482834800,0.0,0.0
2010-09-28 00:00:00-04:00,8.768913310551792,8.768913310551792,8.264905296831246,8.621347427368164,1035042400,0.0,0.0
2010-09-29 00:00:00-04:00,8.632462430836583,8.710002389877694,8.595496144771197,8.636670112609863,469644000,0.0,0.0
2010-09-30 00:00:00-04:00,8.68566523428193,8.715719322613634,8.452745046543978,8.527880668640137,673391600,0.0,0.0
2010-10-01 00:00:00-04:00,8.600005970281233,8.612929166032385,8.455745771843421,8.490909576416016,448142800,0.0,0.0
2010-10-04 00:00:00-04:00,8.463261959818155,8.502331704117202,8.348153759942294,8.37430191040039,435302000,0.0,0.0
2010-10-05 00:00:00-04:00,8.475282817778817,8.699185656583309,8.469872136801667,8.683858871459961,501967200,0.0,0.0
2010-10-06 00:00:00-04:00,8.70339100557434,8.77552109374383,8.573256217894118,8.69136905670166,670868800,0.0,0.0
2010-10-07 00:00:00-04:00,8.725934759514896,8.730142443067464,8.622849321344502,8.69227409362793,408399600,0.0,0.0
2010-10-08 00:00:00-04:00,8.767107674478817,8.850958780134532,8.715715837980294,8.838035583496094,658403200,0.0,0.0
2010-10-11 00:00:00-04:00,8.858171933711613,8.933306716280104,8.853964251062166,8.87680435180664,427753200,0.0,0.0
2010-10-12 00:00:00-04:00,8.878306128491937,9.00122854632879,8.790547508967652,8.972375869750977,558544000,0.0,0.0
2010-10-13 00:00:00-04:00,9.022265328253923,9.075160292073408,9.010243380779853,9.020462036132812,630092400,0.0,0.0
2010-10-14 00:00:00-04:00,9.067049795996644,9.090491801165426,9.028279399909556,9.085683822631836,435296400,0.0,0.0
2010-10-15 00:00:00-04:00,9.239859433565108,9.467069486456097,9.163822601767507,9.45925521850586,922194000,0.0,0.0
2010-10-18 00:00:00-04:00,9.571359203141643,9.587287086173921,9.445732208930604,9.557233810424805,1093010800,0.0,0.0
2010-10-19 00:00:00-04:00,9.118440035680441,9.430101452353318,9.01685697002107,9.301469802856445,1232784000,0.0,0.0
2010-10-20 00:00:00-04:00,9.286747519430408,9.444532066611346,9.222732615711156,9.332730293273926,721624400,0.0,0.0
2010-10-21 00:00:00-04:00,9.387727338624389,9.459256348725445,9.220626216697614,9.302373886108398,551460000,0.0,0.0
2010-10-22 00:00:00-04:00,9.288848914672766,9.318001747714428,9.205599703917091,9.240762710571289,372778000,0.0,0.0
2010-10-25 00:00:00-04:00,9.289449812472059,9.364884746098276,9.269913740838552,9.281935691833496,392462000,0.0,0.0
2010-10-26 00:00:00-04:00,9.22273096520932,9.308986470130582,9.18606400920538,9.258194923400879,392929600,0.0,0.0
2010-10-27 00:00:00-04:00,9.246170361114407,9.313791820129543,9.184559074263577,9.251580238342285,399002800,0.0,0.0
2010-10-28 00:00:00-04:00,9.255187249739807,9.256690394880508,9.043306382509618,9.173741340637207,551051200,0.0,0.0
2010-10-29 00:00:00-04:00,9.143384987598841,9.192974324437266,9.04240221900181,9.045708656311035,430511200,0.0,0.0
2010-11-01 00:00:00-04:00,9.082976943396334,9.184560018631378,9.082375845864764,9.14188289642334,423889200,0.0,0.0
2010-11-02 00:00:00-04:00,9.226633609418336,9.322505831546668,9.226633609418336,9.297560691833496,433930000,0.0,0.0
2010-11-03 00:00:00-04:00,9.357974257677041,9.403356729816398,9.272620797414591,9.400952339172363,508348400,0.0,0.0
2010-11-04 00:00:00-04:00,9.48059357237158,9.622750327336398,9.467970524420346,9.565346717834473,642488000,0.0,0.0
2010-11-05 00:00:00-04:00,9.556930297565367,9.604415391454276,9.519663057880411,9.531083106994629,361253200,0.0,0.0
2010-11-08 00:00:00-05:00,9.533189572485325,9.610428607148753,9.51996542538853,9.57586669921875,281758400,0.0,0.0
2010-11-09 00:00:00-05:00,9.648898025531324,9.656412146719825,9.452043780049241,9.499528884887695,383544000,0.0,0.0
2010-11-10 00:00:00-05:00,9.51635820018022,9.58037388597758,9.423490634280801,9.558134078979492,384227200,0.0,0.0
2010-11-11 00:00:00-05:00,9.467065795927097,9.569250731913408,9.444525048432064,9.516655921936035,361284000,0.0,0.0
2010-11-12 00:00:00-05:00,9.497120459401518,9.51214709032704,9.125350984765033,9.257588386535645,795846800,0.0,0.0
2010-11-15 00:00:00-05:00,9.270511807388898,9.333024321645606,9.204692856709134,9.227834701538086,403606000,0.0,0.0
2010-11-16 00:00:00-05:00,9.188167846913528,9.244669417458509,8.995820623455083,9.064043998718262,657650000,0.0,0.0
2010-11-17 00:00:00-05:00,9.052320031954833,9.136171115159017,8.948933683996037,9.031282424926758,479449600,0.0,0.0
2010-11-18 00:00:00-05:00,9.172538021468682,9.30688051022607,9.157211238291532,9.269613265991211,494491200,0.0,0.0
2010-11-19 00:00:00-05:00,9.255791233116357,9.268714432074606,9.173743405463396,9.218523979187012,384843200,0.0,0.0
2010-11-22 00:00:00-05:00,9.217018316896167,9.417780876159668,9.192675071105896,9.417780876159668,393075200,0.0,0.0
2010-11-23 00:00:00-05:00,9.330323848983438,9.36939519393889,9.213413171791789,9.278630256652832,519447600,0.0,0.0
